,Agric,Food,Soda,Beer,Smoke,Toys,Fun,Books,Hshld,Clths,Hlth,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach,ElcEq,Autos,Aero,Ships,Guns,Gold,Mines,Coal,Oil,Util,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin,Other
1998-09,-0.0848,0.0553,0.045,-0.050199999999999995,0.1246,-0.0738,-0.0026,-0.0021,-0.051100000000000007,0.0253,-0.0436,0.0793,0.1361,0.0068000000000000005,-0.029300000000000003,-0.0545,-0.0355,0.0691,0.0901,0.0388,0.0151,-0.0005,0.0252,0.061399999999999996,0.04019999999999999,0.1341,0.7868,0.0567,0.052000000000000005,0.1319,0.07980000000000001,0.1002,0.0438,0.0697,0.17300000000000001,0.19149999999999998,0.09369999999999999,0.062400000000000004,0.0634,-0.0353,0.0169,0.10710000000000001,-0.0046,0.0104,0.038,0.0269,-0.1368,-0.08529999999999999,0.1105
1998-10,-0.0225,0.0837,0.38270000000000004,0.1576,0.1082,0.1795,0.0507,0.0717,0.18539999999999998,0.06860000000000001,0.0347,0.0601,0.0361,0.0168,0.149,0.0302,0.125,0.0676,0.0809,0.046,0.13470000000000001,0.10099999999999999,0.1191,0.1392,0.1691,0.0901,-0.0922,0.0911,0.0296,0.0123,-0.0176,0.0682,0.025699999999999997,0.0599,0.0802,-0.0088,0.1311,0.141,0.0815,0.19879999999999998,0.081,0.038900000000000004,0.1231,0.1052,0.106,0.0677,-0.0023,0.1751,0.0326
1998-11,0.0719,0.040999999999999995,0.0495,0.0579,0.0915,0.0069,0.1484,0.0868,0.0109,0.0336,0.0737,0.059000000000000004,0.061500000000000006,0.0447,0.0592,0.0971,0.0279,0.0504,-0.0208,-0.0040999999999999995,0.0398,0.039599999999999996,0.0481,0.1012,0.0159,-0.0478,-0.077,0.0401,0.0611,0.0034000000000000002,0.013500000000000002,0.036699999999999997,0.1548,0.046900000000000004,0.08900000000000001,0.15109999999999998,0.13570000000000002,0.0207,0.058600000000000006,0.0964,0.029900000000000003,0.0255,0.11130000000000001,0.037200000000000004,0.0575,0.0571,0.0774,0.113,-0.0165
1998-12,-0.07200000000000001,-0.0131,-0.0195,-0.0031,-0.0304,-0.1745,-0.0067,0.0987,0.054000000000000006,0.038,0.0163,0.09519999999999999,0.0464,-0.0458,0.0387,0.0559,0.020499999999999997,0.1304,-0.008100000000000001,-0.04,-0.0017000000000000001,0.12,0.0421,-0.0658,0.041100000000000005,-0.15130000000000002,-0.060899999999999996,0.0074,0.2261,-0.0167,0.028300000000000002,0.1432,0.053099999999999994,0.08779999999999999,0.15990000000000001,0.1793,0.1382,0.011000000000000001,-0.0055000000000000005,0.0223,0.0379,0.0383,0.1032,0.0704,0.0417,0.018500000000000003,0.033,0.0216,0.044500000000000005
1999-01,0.024300000000000002,-0.0397,-0.0575,-0.0165,-0.12210000000000001,0.0097,0.09210000000000002,-0.0032,-0.0209,0.0697,-0.1705,0.016200000000000003,0.0098,-0.0521,0.018500000000000003,-0.0765,0.1199,0.0484,0.038,0.0023,0.0533,0.026000000000000002,0.0738,0.0058,-0.0313,-0.1446,-0.0148,-0.0351,0.1916,-0.0625,-0.0626,0.08789999999999999,-0.0894,0.031200000000000002,0.16140000000000002,0.19210000000000002,0.1134,0.0405,-0.0366,0.0275,0.0086,-0.0095,0.036000000000000004,0.0199,-0.0021,-0.026000000000000002,-0.009899999999999999,0.1193,-0.068
1999-02,-0.1151,-0.0282,-0.10300000000000001,-0.0134,-0.1597,0.0495,0.0507,0.0036,-0.0127,0.0195,-0.1035,-0.0466,0.0129,0.011200000000000002,-0.016399999999999998,-0.084,-0.07719999999999999,-0.0737,-0.0542,-0.1334,-0.0296,-0.0454,-0.0483,0.042300000000000004,-0.0148,0.0504,-0.0265,-0.004699999999999999,0.06280000000000001,-0.0352,-0.0378,-0.0292,-0.1186,-0.0547,-0.1396,-0.10439999999999999,-0.1127,-0.0467,-0.0158,-0.0202,-0.011000000000000001,-0.0709,-0.0105,0.0705,-0.0046,0.0298,-0.09789999999999999,0.0064,0.0040999999999999995
1999-03,0.2888,-0.049,-0.0361,-0.0165,-0.08929999999999999,0.0222,-0.0594,0.0346,0.0495,0.0149,-0.022000000000000002,0.0593,0.023399999999999997,0.0349,-0.0567,-0.0654,0.0637,0.03,-0.024900000000000002,-0.0273,0.0213,0.0922,-0.0137,0.046,0.028900000000000002,0.0016,-0.049400000000000006,0.026699999999999998,0.2983,0.1482,-0.0169,-0.0066,0.028900000000000002,0.0241,0.057999999999999996,0.1478,0.0507,-0.0106,0.0055000000000000005,0.0694,0.030299999999999997,-0.0375,0.0375,0.0339,0.0187,0.024,-0.0225,0.0977,-0.0165
1999-04,0.026000000000000002,0.0024,0.10060000000000001,0.050300000000000004,0.0007000000000000001,0.133,0.0371,0.0552,0.042300000000000004,0.086,0.20120000000000002,0.006,-0.0722,0.2205,0.19269999999999998,0.091,-0.0242,0.1539,0.30670000000000003,0.2596,0.16079999999999997,-0.028900000000000002,0.1052,0.1499,0.0984,0.1393,0.1971,0.205,0.22949999999999998,0.1558,0.0718,0.0833,0.0642,0.053099999999999994,0.0416,-0.042199999999999994,0.0859,0.12179999999999999,0.2348,0.0271,0.1174,0.0495,-0.0034000000000000002,-0.005,0.08199999999999999,0.0194,0.050199999999999995,0.08220000000000001,0.18289999999999998
1999-05,-0.012,0.042,0.0446,-0.0063,0.09960000000000001,-0.0493,-0.0565,-0.0158,-0.0301,-0.0255,0.0263,-0.0134,-0.0236,-0.0581,0.012,0.0239,-0.0123,0.010700000000000001,-0.0739,0.08470000000000001,-0.019799999999999998,-0.0256,-0.0602,-0.0203,-0.0123,-0.0355,-0.2125,-0.0525,-0.1225,-0.0268,0.0672,0.0103,-0.0208,-0.011899999999999999,0.0194,-0.0216,-0.0202,0.0129,-0.0407,-0.0291,-0.048600000000000004,0.0313,-0.034300000000000004,-0.0696,-0.0613,0.0079,0.048600000000000004,-0.0218,0.0095
1999-06,0.027000000000000003,0.0163,-0.13119999999999998,-0.0431,0.048600000000000004,-0.013600000000000001,0.0653,0.042300000000000004,0.013300000000000001,0.0159,-0.0393,0.046,0.049,0.025099999999999997,0.041100000000000005,0.035699999999999996,-0.08349999999999999,-0.0626,0.08839999999999999,0.1213,0.0931,0.1054,-0.0127,0.0683,0.07339999999999999,-0.0644,0.0599,0.0931,-0.2306,-0.0051,-0.0429,0.058499999999999996,0.0449,0.0659,0.10490000000000001,0.09699999999999999,0.1678,0.1054,0.019,0.13419999999999999,0.0095,0.0583,0.08929999999999999,0.0368,0.045,0.0004,0.0113,0.0225,0.0723
1999-07,-0.028399999999999998,-0.0429,-0.0019,0.0026,-0.0688,-0.0663,-0.06559999999999999,-0.0055000000000000005,-0.0106,-0.0989,-0.07980000000000001,0.0023,-0.049100000000000005,-0.0001,-0.0415,-0.0377,0.0039000000000000003,-0.0548,-0.0115,-0.0725,-0.001,-0.028999999999999998,-0.0722,0.0015,-0.0137,-0.047599999999999996,-0.0682,-0.094,-0.1065,0.021099999999999997,-0.0060999999999999995,-0.0161,-0.08460000000000001,-0.0435,0.0146,-0.06709999999999999,0.0378,-0.0068000000000000005,0.0116,-0.0737,-0.023,-0.0042,-0.0621,-0.0259,-0.0562,-0.024700000000000003,-0.0842,-0.11359999999999999,-0.239
1999-08,-0.026099999999999998,-0.018799999999999997,-0.0669,-0.0385,0.0055000000000000005,-0.0786,-0.0103,-0.0968,0.0262,-0.1112,-0.039599999999999996,-0.005699999999999999,0.046900000000000004,-0.057800000000000004,-0.0761,-0.0852,-0.0077,-0.0783,-0.0043,-0.09140000000000001,-0.0003,0.0232,0.0425,-0.018799999999999997,-0.0691,0.021,0.0706,-0.0199,0.11449999999999999,0.0158,0.0062,-0.0757,-0.111,-0.0334,0.0793,0.0278,0.091,0.0028000000000000004,-0.0362,-0.0634,-0.0824,-0.0495,-0.06269999999999999,-0.040999999999999995,-0.0506,-0.0546,-0.0625,-0.056299999999999996,-0.1198
1999-09,0.0075,-0.0409,-0.1656,-0.1494,-0.0691,-0.06559999999999999,-0.0265,0.0168,-0.09759999999999999,0.047,-0.09380000000000001,-0.086,-0.0679,-0.0545,-0.0384,-0.1359,-0.1324,-0.0191,-0.0254,-0.0269,-0.0022,0.0475,-0.0675,-0.06559999999999999,-0.0127,-0.09519999999999999,0.2419,-0.022400000000000003,-0.11019999999999999,-0.0365,-0.0431,0.044500000000000005,-0.0602,0.032,-0.0187,0.031400000000000004,-0.0393,0.009000000000000001,-0.0316,-0.0922,-0.0639,-0.055,0.028300000000000002,0.0176,-0.035699999999999996,-0.10460000000000001,0.022000000000000002,-0.0371,-0.0655
1999-10,-0.0359,0.0902,0.0812,0.1641,-0.2493,-0.1137,0.029500000000000002,0.11130000000000001,0.1153,0.0025,0.0333,-0.0354,0.1301,0.022400000000000003,-0.0579,0.025699999999999997,0.0209,-0.06269999999999999,0.0079,-0.106,-0.0554,0.1244,0.0277,0.008100000000000001,-0.0789,-0.30079999999999996,-0.1189,0.0034000000000000002,0.2443,-0.0245,0.0217,0.0953,-0.0424,0.029300000000000003,0.0086,0.0276,0.0659,-0.024,0.0481,0.0253,0.0766,-0.0708,0.06280000000000001,-0.0449,0.1509,0.1291,-0.056900000000000006,0.1162,-0.0070999999999999995
1999-11,-0.09910000000000001,-0.06280000000000001,-0.1175,0.0885,0.0352,0.07730000000000001,0.0649,-0.0843,0.0012,-0.1036,0.1116,0.0668,0.005600000000000001,-0.0073,0.0304,0.0213,0.028300000000000002,0.0242,0.0724,-0.0473,0.0015,-0.0344,-0.029900000000000003,-0.0438,-0.042,0.0008,0.0225,0.0032,-0.0147,0.0398,-0.0745,0.0429,0.0031,0.0526,0.1814,0.1175,0.1173,0.0637,-0.0027,-0.0256,-0.0524,0.0424,0.0414,0.0478,-0.0567,-0.0318,0.0044,0.0567,-0.0308
1999-12,-0.0464,-0.0575,-0.0481,-0.0883,-0.1015,-0.0216,0.0812,0.132,0.0417,0.0392,0.0616,-0.0105,-0.0667,0.0664,0.0401,0.0256,0.0239,0.0438,0.2202,0.0286,0.0738,0.1751,0.028900000000000002,0.0383,-0.010700000000000001,0.0665,-0.0087,0.1114,0.1973,-0.0022,-0.023399999999999997,0.0418,0.021099999999999997,0.1807,0.18469999999999998,0.253,0.1678,0.1865,0.0694,0.0332,-0.003,0.0591,0.0815,-0.0728,-0.0519,0.0177,0.0016,0.1159,0.12029999999999999
2000-01,-0.045,-0.1033,0.19699999999999998,-0.022799999999999997,-0.0862,-0.1381,0.0391,-0.0062,-0.06509999999999999,-0.11380000000000001,-0.0018,0.08869999999999999,0.0776,-0.0933,-0.0876,-0.0764,-0.10220000000000001,-0.0751,-0.0277,-0.0182,0.023,-0.1249,-0.006,-0.0919,-0.1073,-0.1251,-0.1602,-0.011899999999999999,0.4052,-0.0138,0.0575,-0.0404,-0.0859,-0.0779,-0.028999999999999998,-0.10060000000000001,0.0102,0.09230000000000001,-0.0836,-0.1384,-0.0956,0.08990000000000001,-0.14529999999999998,-0.0739,-0.0254,-0.0727,0.013999999999999999,-0.0681,-0.0036
2000-02,0.0816,-0.0708,-0.0828,-0.1164,-0.0401,0.0042,-0.0195,-0.0060999999999999995,-0.1157,-0.1278,-0.192,0.0666,-0.0341,-0.0729,0.0611,-0.0584,-0.0758,0.0152,0.0684,0.0013,0.0323,-0.0072,-0.0816,-0.071,-0.0582,-0.0599,0.0724,-0.0757,-0.0345,-0.056100000000000004,-0.0726,-0.0359,-0.0977,0.0222,0.2249,0.0968,0.2727,0.20920000000000002,-0.11289999999999999,-0.1307,-0.0535,0.0113,-0.0393,-0.12029999999999999,-0.1131,-0.1276,0.030899999999999997,0.0672,-0.010700000000000001
2000-03,0.0426,0.1076,-0.0029,0.0013,0.051100000000000007,0.07690000000000001,0.1076,0.13119999999999998,-0.1426,0.2506,0.2113,0.0083,-0.0054,0.1217,-0.058499999999999996,0.0535,0.1079,0.1497,0.0349,0.0764,0.1189,0.1689,0.09630000000000001,0.09789999999999999,0.1284,0.1232,-0.0255,0.0653,-0.0724,0.1391,0.057699999999999994,0.0757,0.0885,-0.0042,0.0637,0.024900000000000002,0.042300000000000004,0.013300000000000001,0.08039999999999999,0.1265,0.12869999999999998,0.0659,0.1436,0.1598,0.1506,0.22870000000000001,0.031200000000000002,0.1474,-0.015300000000000001
2000-04,-0.0761,-0.0408,-0.008,0.0368,0.0379,0.0027,0.0236,-0.0754,0.0429,0.043,0.0898,0.0106,0.057,-0.0373,0.0169,0.06480000000000001,0.0161,0.0097,-0.0084,-0.0455,0.0149,0.005699999999999999,0.1177,0.0444,0.1334,0.1886,0.0194,-0.0779,-0.1533,-0.0101,0.076,-0.079,-0.0028000000000000004,-0.048799999999999996,-0.0638,-0.1888,-0.0565,-0.037200000000000004,-0.0055000000000000005,-0.0787,0.0348,-0.010700000000000001,-0.055999999999999994,0.0382,-0.0285,-0.004,-0.0725,-0.12560000000000002,0.0707
2000-05,-0.024700000000000003,0.18059999999999998,-0.0724,0.11869999999999999,0.19510000000000002,0.0115,0.012,-0.0634,0.0279,-0.0504,-0.0596,-0.0101,0.051100000000000007,-0.001,-0.049699999999999994,-0.032799999999999996,-0.071,-0.0406,-0.0492,-0.08289999999999999,-0.0709,0.0040999999999999995,-0.1537,-0.008199999999999999,0.0069,-0.0002,0.0103,0.0101,-0.12619999999999998,0.10859999999999999,0.039,-0.1041,-0.0639,-0.023799999999999998,-0.1465,-0.1005,-0.0955,-0.08439999999999999,-0.0132,-0.0212,-0.0363,0.019299999999999998,-0.0304,-0.0421,0.0796,0.0731,-0.0341,-0.0694,0.09759999999999999
2000-06,-0.009399999999999999,0.024900000000000002,0.0106,0.0605,0.0296,-0.0168,0.0033,-0.0003,-0.0253,-0.0677,0.10460000000000001,0.0076,0.13140000000000002,-0.06480000000000001,0.0297,-0.09880000000000001,-0.0066,-0.0052,0.1533,-0.0154,0.011000000000000001,0.0077,-0.1215,-0.10529999999999999,-0.0857,-0.0425,-0.0161,-0.0653,0.14800000000000002,-0.0616,-0.047599999999999996,0.0418,0.0005,0.0275,0.1813,0.1352,0.0966,0.1069,-0.0557,-0.0297,-0.0195,-0.0212,-0.021400000000000002,-0.037599999999999995,-0.09880000000000001,-0.0246,-0.0388,0.1527,0.0294
2000-07,-0.030899999999999997,-0.0159,0.132,0.06570000000000001,-0.043899999999999995,-0.1003,-0.0044,-0.011200000000000002,-0.0264,0.059800000000000006,0.1153,0.0121,-0.0788,-0.0004,0.0083,0.048499999999999995,-0.044199999999999996,-0.0143,-0.06,0.0677,-0.0096,-0.005600000000000001,0.046,0.0693,0.0765,0.11960000000000001,-0.1779,-0.0014000000000000002,0.11380000000000001,-0.0264,0.0443,-0.0741,0.0461,-0.0208,0.0064,-0.0894,-0.053,-0.1371,0.049100000000000005,-0.0045000000000000005,0.066,0.0393,-0.0209,-0.021099999999999997,0.084,0.1033,0.0018,0.0866,-0.016399999999999998
2000-08,-0.0194,-0.0271,-0.0222,-0.10830000000000001,0.19030000000000002,0.021099999999999997,0.059699999999999996,0.0252,0.035,0.0253,0.0677,0.0683,0.0294,0.0187,0.0067,-0.0365,0.0373,0.1589,0.2457,0.1929,0.0812,0.0683,0.049699999999999994,0.1026,0.1,0.0143,0.045899999999999996,0.0552,0.1776,0.08900000000000001,0.11720000000000001,-0.0096,0.1096,0.0208,0.1346,0.1208,0.1219,0.1962,0.021099999999999997,0.0195,-0.035699999999999996,0.099,-0.0527,-0.0075,0.10210000000000001,0.0426,-0.015300000000000001,0.1845,0.1365
2000-09,0.0487,0.0584,-0.0971,0.0546,0.0087,0.0006,-0.0885,-0.0049,-0.0173,-0.0123,0.1057,-0.0155,0.0418,-0.04769999999999999,-0.107,0.0555,-0.0259,-0.023,-0.1211,-0.1232,-0.1409,-0.10949999999999999,-0.050199999999999995,0.08289999999999999,0.009300000000000001,0.1514,-0.0681,-0.052199999999999996,-0.13720000000000002,0.0443,0.09630000000000001,-0.0407,-0.018799999999999997,-0.0202,-0.12380000000000001,-0.0992,-0.24170000000000003,-0.0882,-0.0528,-0.12869999999999998,-0.0131,0.0345,0.0255,0.0168,0.0378,0.0695,-0.0345,-0.0736,-0.0124
2000-10,-0.10980000000000001,0.061900000000000004,0.13140000000000002,0.08990000000000001,0.228,0.0662,-0.058600000000000006,-0.013000000000000001,0.1,0.042699999999999995,0.0625,-0.012,0.0294,0.0489,-0.1326,-0.030299999999999997,0.057,0.035699999999999996,-0.1204,-0.0355,0.0001,-0.1065,0.0219,0.1433,0.1282,0.08460000000000001,-0.2102,0.0213,0.0716,-0.0308,-0.022400000000000003,-0.0042,-0.04019999999999999,0.0044,-0.0564,-0.0836,-0.0759,-0.075,0.11449999999999999,-0.0013,0.07690000000000001,-0.0268,-0.0173,0.0436,-0.011000000000000001,0.0487,0.0014000000000000002,-0.0504,-0.053099999999999994
2000-11,-0.017,0.0391,0.15289999999999998,0.042,0.0407,-0.0638,-0.1494,-0.0565,0.0017000000000000001,0.0407,0.051399999999999994,-0.004,0.0070999999999999995,-0.0084,0.0021,-0.004699999999999999,-0.031400000000000004,0.025,-0.1566,-0.035,-0.08810000000000001,-0.095,-0.1321,-0.0158,0.0616,-0.0393,0.155,-0.0001,0.0924,-0.0298,0.031,-0.1551,-0.045700000000000005,-0.056100000000000004,-0.24359999999999998,-0.223,-0.2627,-0.1531,0.009399999999999999,-0.1545,0.0085,-0.0678,-0.006999999999999999,0.052199999999999996,-0.0355,-0.0111,0.0239,-0.1805,-0.08380000000000001
2000-12,0.12140000000000001,0.061200000000000004,-0.0481,-0.025699999999999997,0.1696,0.0235,0.0467,0.1012,0.0315,0.1585,0.11960000000000001,0.054299999999999994,0.0277,0.122,0.1396,0.0655,0.1184,0.115,0.0187,-0.0868,0.07980000000000001,0.060599999999999994,0.0148,-0.0021,0.022099999999999998,0.0079,0.0382,0.0661,0.4404,0.0762,0.0658,-0.0438,0.1199,-0.0033,-0.1404,-0.0848,-0.0434,0.1318,0.1092,0.2005,0.0223,0.1264,0.0431,0.024700000000000003,0.0998,0.0672,0.0596,0.1716,-0.0125
2001-01,0.061500000000000006,-0.049,0.022400000000000003,-0.0475,0.0007000000000000001,0.09939999999999999,0.1703,0.0282,-0.0397,0.0364,-0.13699999999999998,-0.0433,-0.09269999999999999,-0.041299999999999996,0.12050000000000001,0.1359,-0.0341,0.0325,0.0592,0.10779999999999999,0.1105,0.0353,0.1489,-0.054900000000000004,-0.0682,0.0254,-0.0182,0.0282,-0.0248,-0.0339,-0.10769999999999999,0.1439,0.0688,0.031400000000000004,0.1043,0.2217,0.18239999999999998,0.0443,-0.048600000000000004,0.0742,0.056600000000000004,-0.015300000000000001,0.09949999999999999,-0.038900000000000004,0.0194,-0.1042,0.0415,0.0839,-0.0384
2001-02,-0.0575,0.0109,0.0722,-0.0625,0.0947,0.050300000000000004,-0.0499,-0.0023,-0.0108,-0.11699999999999999,0.062,-0.0002,-0.0098,-0.0103,-0.0169,-0.015600000000000001,0.0075,0.006,-0.2339,-0.06849999999999999,-0.0999,-0.1437,-0.0078000000000000005,0.0417,-0.0273,0.0892,0.1038,-0.0031,0.2309,0.0001,0.062400000000000004,-0.0989,0.0182,-0.049100000000000005,-0.335,-0.1858,-0.3223,-0.21530000000000002,0.029900000000000003,-0.053099999999999994,-0.0667,-0.0473,-0.0621,-0.0006,-0.045700000000000005,-0.0070999999999999995,0.005600000000000001,-0.1509,0.0125
2001-03,0.026699999999999998,-0.0276,-0.1325,-0.09390000000000001,-0.0014000000000000002,-0.008199999999999999,-0.0944,-0.06570000000000001,-0.0886,-0.012,-0.057300000000000004,-0.059500000000000004,-0.0898,-0.049100000000000005,0.0121,-0.0416,-0.0336,0.0692,-0.08410000000000001,0.0256,-0.0859,-0.1189,-0.022799999999999997,-0.09449999999999999,-0.0783,-0.0409,-0.0565,-0.0127,0.18899999999999997,-0.0040999999999999995,0.016399999999999998,-0.056900000000000006,-0.0437,-0.0962,-0.1769,-0.141,-0.0932,-0.1832,-0.0623,-0.0393,-0.011399999999999999,-0.06,-0.0203,-0.051399999999999994,-0.0173,-0.0104,0.0113,-0.12029999999999999,-0.0802
2001-04,-0.0178,-0.020099999999999996,0.0231,-0.022000000000000002,0.0567,-0.0013,0.1623,0.0506,0.0177,0.06860000000000001,0.0424,-0.0002,0.045899999999999996,0.0641,0.045599999999999995,0.0565,-0.0008,0.058899999999999994,0.1333,-0.018799999999999997,0.1754,0.10859999999999999,0.0717,0.1144,0.2205,-0.0032,0.16399999999999998,0.0384,0.08439999999999999,0.1033,0.0546,0.025099999999999997,0.0385,0.0745,0.1176,0.2152,0.18780000000000002,0.1961,0.055,0.0768,0.0311,0.08039999999999999,0.049800000000000004,0.0681,0.0275,0.0274,0.0467,0.11939999999999999,0.1344
2001-05,0.08220000000000001,0.0264,-0.002,0.0471,0.0225,0.0977,0.10289999999999999,0.0298,0.0538,0.0366,0.0194,0.0265,0.0315,0.0259,-0.0086,0.0223,0.036699999999999997,-0.013000000000000001,0.0024,-0.0172,0.0241,0.0394,-0.042800000000000005,0.0263,0.0079,0.0795,0.0728,0.111,-0.1358,0.0017000000000000001,0.0001,-0.0128,0.1057,0.0475,-0.0371,0.0029,-0.09380000000000001,-0.0302,0.0158,0.043899999999999995,0.046,-0.0028000000000000004,0.016399999999999998,0.042800000000000005,0.044500000000000005,0.0236,0.0297,0.0409,0.0116
2001-06,0.035,-0.006999999999999999,-0.053099999999999994,-0.049400000000000006,-0.005699999999999999,0.0262,-0.021,0.0069,0.0085,-0.0245,0.1494,0.026699999999999998,-0.048600000000000004,-0.024,0.0095,0.0378,0.0143,-0.023799999999999998,-0.0702,0.0759,-0.048,-0.0785,0.043,-0.155,-0.0003,-0.0296,0.0163,-0.06559999999999999,-0.1655,-0.0767,-0.0622,-0.03,0.08560000000000001,-0.018799999999999997,-0.0229,0.050300000000000004,-0.0048,-0.0415,-0.0472,-0.0044,-0.0311,-0.0195,-0.025,-0.0385,0.0083,0.021,0.0358,-0.025,-0.0072
2001-07,-0.0012,0.036699999999999997,-0.0097,0.008,-0.0919,-0.031400000000000004,-0.07429999999999999,-0.004699999999999999,0.0441,0.0059,0.0232,0.0143,0.0242,-0.0337,-0.0705,0.0891,-0.0132,0.0131,-0.0216,-0.026099999999999998,-0.0252,-0.0481,0.0375,0.032400000000000005,0.0426,0.0693,0.0046,-0.08529999999999999,-0.1565,-0.0246,-0.0366,-0.0067,0.0355,-0.0294,-0.0819,-0.11349999999999999,-0.015300000000000001,-0.045599999999999995,0.0552,0.0645,-0.0018,0.0018,0.0542,0.0401,0.0083,-0.0217,0.0019,-0.0451,-0.096
2001-08,0.0594,0.031200000000000002,0.0429,0.061,0.0466,0.0151,0.0048,-0.045700000000000005,0.009899999999999999,-0.0346,-0.0197,-0.0152,-0.0341,-0.009899999999999999,0.034,-0.0255,0.032799999999999996,-0.0579,-0.0613,-0.0587,-0.053200000000000004,-0.026099999999999998,-0.1421,-0.0629,-0.013300000000000001,0.0108,0.0877,-0.0103,0.0731,-0.0366,0.0042,-0.0924,-0.028399999999999998,-0.0366,-0.1646,-0.1506,-0.0836,-0.061200000000000004,-0.0172,-0.006500000000000001,-0.0434,-0.04190000000000001,-0.0842,0.0118,-0.060599999999999994,-0.038599999999999995,-0.0109,-0.075,-0.056799999999999996
2001-09,-0.08810000000000001,0.0055000000000000005,0.0139,-0.0322,0.0292,-0.1748,-0.155,-0.0803,-0.052300000000000006,-0.1691,-0.012199999999999999,-0.0143,-0.0043,-0.0959,-0.08439999999999999,-0.1783,-0.1222,-0.1898,-0.21989999999999998,-0.17859999999999998,-0.1984,-0.1346,-0.1779,-0.2962,0.0832,0.1036,0.1328,-0.1121,-0.1578,-0.0559,-0.0639,-0.0245,-0.067,-0.1247,-0.25,-0.1361,-0.2505,-0.18170000000000003,-0.0834,-0.12029999999999999,-0.15,-0.0808,-0.0998,-0.12990000000000002,-0.0611,-0.0075,-0.07519999999999999,-0.149,-0.1213
2001-10,-0.0127,0.009899999999999999,0.0652,0.0134,-0.0282,0.1471,0.0526,0.0024,0.0116,0.0758,-0.0725,-0.0137,0.0215,0.0342,0.1094,0.0559,0.0509,0.11380000000000001,0.0242,0.041299999999999996,0.10800000000000001,0.026600000000000002,-0.0231,0.0667,-0.049100000000000005,0.1052,-0.0495,-0.0335,0.29309999999999997,0.0461,0.0141,-0.09390000000000001,-0.0279,0.0643,0.2516,0.124,0.17579999999999998,0.1148,0.006,0.066,0.0325,-0.0784,0.0353,0.0286,-0.016,-0.0348,0.0134,0.0429,-0.0179
2001-11,0.0634,0.008100000000000001,-0.042300000000000004,0.0001,0.011899999999999999,0.0512,0.12990000000000002,0.0934,0.0601,0.0965,0.0176,0.08929999999999999,0.04769999999999999,0.1096,-0.0076,0.0708,0.0712,0.0697,0.1574,0.052199999999999996,0.0782,0.09949999999999999,0.1784,0.09570000000000001,0.0155,-0.0462,-0.0732,0.1231,-0.1433,-0.0403,-0.0163,0.060899999999999996,0.06509999999999999,0.12119999999999999,0.2357,0.1207,0.19690000000000002,0.11699999999999999,0.0958,0.0817,0.11630000000000001,-0.026600000000000002,0.13140000000000002,0.058600000000000006,0.0625,0.0645,0.07629999999999999,0.13,0.06559999999999999
2001-12,0.057999999999999996,0.0227,0.07429999999999999,0.016200000000000003,-0.0172,0.006,0.0653,0.036000000000000004,0.0174,0.0718,0.017,0.0466,-0.042,-0.0101,0.0641,0.1268,0.0679,0.15410000000000001,-0.026099999999999998,0.0414,0.06559999999999999,0.053399999999999996,-0.0407,0.0688,-0.0279,0.0058,-0.016399999999999998,0.059500000000000004,0.09949999999999999,0.0613,0.0385,0.0274,0.060700000000000004,0.0461,-0.0691,0.027000000000000003,-0.0398,0.0692,0.0202,0.0876,0.0159,0.020499999999999997,0.049800000000000004,0.0412,0.0335,0.0063,0.0917,0.051100000000000007,0.0454
2002-01,-0.0086,0.0315,-0.08460000000000001,-0.037599999999999995,0.08449999999999999,0.0605,0.0361,0.0058,0.0264,0.054299999999999994,0.0101,-0.0151,-0.027200000000000002,-0.013000000000000001,0.004,0.0356,0.0083,0.0031,-0.0021,-0.0556,0.022000000000000002,0.011000000000000001,0.0319,0.0438,0.1133,0.127,0.1474,-0.026099999999999998,-0.0924,-0.0292,-0.0407,-0.07139999999999999,0.0256,-0.1349,0.057,-0.045700000000000005,0.0331,-0.0489,-0.006,0.0946,0.0666,0.0377,0.022400000000000003,0.063,-0.005600000000000001,-0.0169,0.011699999999999999,-0.0403,-0.0766
2002-02,-0.0108,0.016200000000000003,0.08109999999999999,0.0814,0.0504,-0.016,0.036699999999999997,0.0762,0.0253,-0.0098,-0.051399999999999994,-0.0478,0.004699999999999999,0.0467,0.0795,0.066,0.045,0.0408,-0.0001,0.0601,0.0383,-0.005600000000000001,0.0564,0.0964,0.0115,0.0635,0.1082,0.0154,-0.006999999999999999,0.0524,-0.0025,-0.0239,0.0347,-0.0366,-0.21030000000000001,-0.09939999999999999,-0.16469999999999999,-0.015300000000000001,0.050199999999999995,0.0742,0.0194,-0.0292,0.0043,-0.0127,-0.013999999999999999,0.0176,0.018799999999999997,-0.055099999999999996,0.0226
